ID,Title,Address,Date_Posted,Number_of_Bedrooms,Number_of_Bathrooms,Area_m2,Price,Image_URL
481,"Đất biệt thự 322m2 đường Trần Quang Khải, ngay trung tâm thành phố","TP. Đà Lạt, Lâm Đồng",2022-12-29,1,1,322,14000000000,https://cloud.mogi.vn/images/thumb-ms/2022/10/03/275/3ded4c5f8cc744c3b2b234e286dd9809.jpg
482,Biệt thự view đồi tuyệt đẹp khu nghĩ dưỡng Bảo Lộc,"Huyện Bảo Lâm, Lâm Đồng",2022-12-29,5,5,1340,14800000000,https://cloud.mogi.vn/images/thumb-ms/2022/10/03/256/751caa28e2b24eefb35790a190608fda.jpg
483,"Bán nhà 2 mặt tiền đắc địa Lê Hồng Phong, F1, TP Bảo Lộc","TP. Bảo Lộc, Lâm Đồng",2022-12-29,3,3,103,24500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/30/264/abaae14541b4498e93e78be3b24936a9.jpg
484,"Bán nhà mới đẹp đg Mạc Đỉnh Chi, F2 Bảo Lộc","TP. Bảo Lộc, Lâm Đồng",2022-12-29,3,2,100,3100000000,https://cloud.mogi.vn/images/thumb-small/2022/12/27/563/27c80abccd39468b9f872f85fc3e81ef.jpg
485,Bán nhà mới đẹp Mặt tiền kinh doanh trung tâm Tp Bảo Lộc,"TP. Bảo Lộc, Lâm Đồng",2022-12-29,5,5,58,6900000000,https://cloud.mogi.vn/images/thumb-small/2022/12/24/572/b9f2315248de43cfa7b541f4dd746b23.jpg
486,"Bán nhà Mặt tiền Phan Đăng Lưu, khu kinh doanh đắc địa","TP. Bảo Lộc, Lâm Đồng",2022-12-29,5,3,58,6900000000,https://cloud.mogi.vn/images/thumb-small/2022/10/06/236/710375f206614ad59cf78ded28ba9aa4.jpg
487,"Nhà c4 175m2 thổ cư, Nguyễn Văn Cừ, p Lộc Phát, Bảo Lộc","TP. Bảo Lộc, Lâm Đồng",2022-12-29,2,2,174,2550000000,https://cloud.mogi.vn/images/thumb-small/2022/10/19/458/ee00a34b17ca4002ba5ad2debc2dc119.jpg
488,Lamia Bảo Lộc đầu tư an toàn lợi nhuận cao,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,4,100,1600000000,https://cloud.mogi.vn/images/thumb-small/2022/12/09/445/54ed72b66fe94f5e925efdcbc559cce5.jpg
489,LaMiA Bảo Lộc hội tụ 3 giá trị đỉnh cao chỉ 1ty6,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,4,125,1600000000,https://cloud.mogi.vn/images/thumb-small/2022/11/30/293/cf0ad4d9270b4bb68711e256d896be8f.jpg
490,LA MIA - khu đô thị kiểu mẫu đầu tiên tại trung tâm Bảo Lộc,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,140,5500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/07/540/ed35f8057d86472fb0c72da74e5405fa.jpg
491,LAMIA BẢO LỘC- nơi an cư lý tưởng đẳng cấp cho bạn,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,120,5500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/02/542/0a31dd14bd2b45a8a20559cfbe8ec1d5.jpg
492,LA MIA BẢO LỘC - dự án có pháp lý 1/500 duy nhất tại Bảo Lộc,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,140,5500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/03/515/2985af1dbcea42e7a17944ca74d18773.jpg
493,Shophouse LAMIA BẢO LỘC pháp lý hoàn chỉnh 1/500,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,120,5500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/10/361/78beccf061e64174937c221bac593e7c.jpg
494,Bán căn shophouse 4 tần tại trung tâm Bảo Lộc,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,130,1600000000,https://cloud.mogi.vn/images/thumb-small/2022/11/14/489/3e755e1d10cb4e198e75fe124e96ca91.jpg
495,6 Lợi thế vàng bảo chứng đầu tư dự án LAMIA BẢO LỘC,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,120,1100000000,https://cloud.mogi.vn/images/thumb-small/2022/11/18/510/b1ada3aa95df46e1a15b2f50a878eb31.jpg
496,"Lamia Bảo Lộc- Tiện ich hạng sang, nâng tầm trải nghiệm","TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,120,1600000000,https://cloud.mogi.vn/images/thumb-ms/2022/11/23/203/3d265a04726a437b963b92ddeb915877.jpg
497,Đầu tư dự án lamia bảo lộc đón đầu xu hướng chỉ 1ty6,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,140,1600000000,https://cloud.mogi.vn/images/thumb-ms/2022/11/24/460/779e1facf93d487e846645dd0c9575a4.jpg
498,Dự án duy nhất có ngân hàng hỗ trợ vay 70%,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,130,1600000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/330/5ddd0ca79b9842c2b7d5c8beb01e8a75.jpg
499,"LaMiA Bảo Lộc 4tang, 4pn,.. hơn 30 tiện ích nội khu","TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,120,1600000000,https://cloud.mogi.vn/images/thumb-small/2022/11/28/369/ff45620f405843339439dfdd36ba953f.jpg
500,Nhà phố thương mại shophouse La Mia ngay cửa ngõ trung tâm thành phố B,"TP. Bảo Lộc, Lâm Đồng",2022-12-24,4,3,130,1600000000,https://cloud.mogi.vn/images/thumb-small/2022/11/22/278/9e7f364f0b4b477b97b00791ec06e69f.jpg
501,"🏩 bán nhà ở gần hồ xuân hương phường 10, đà lạt , giá chỉ 5 tỷ 6 ,","TP. Đà Lạt, Lâm Đồng",2022-12-21,2,1,60,5600000000,https://cloud.mogi.vn/images/thumb-small/2022/12/09/268/ae32f8cf299f425da904ef0bd5c76ac6.jpg
502,"🏩bán nhà tặng full nội thất ở phường 2 ,đà lạt ( 60 m2 - giá chỉ 4","TP. Đà Lạt, Lâm Đồng",2022-12-21,2,2,60,4500000000,https://cloud.mogi.vn/images/thumb-small/2022/12/09/536/75c0a5bd99e04da7b273e93487bc19c2.jpg
503,"🏩 Bán nhà (197 m2 - 8 tỷ ) ở Vạn Thành Phường 5 Đà Lạt, 2 Mặt Tiền","TP. Đà Lạt, Lâm Đồng",2022-12-21,3,3,197,8000000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/512/3299eeaa613a449dbdcfc02fed8a3993.jpg
504,Bán nhà srxd ( 74 m2 - giá chỉ : 3 tỷ 450 ) phan đình phùng - phường 2,"TP. Đà Lạt, Lâm Đồng",2022-12-21,2,2,74,3450000000,https://cloud.mogi.vn/images/thumb-small/2022/11/03/364/140aa5a3aa224ef29bd3571f187b1eed.jpg
505,Bán nhà ( 90 m² - Giá Chỉ 4 tỷ 9 ) Gần Đường Tô Ngọc Vân - Phường 2,"TP. Đà Lạt, Lâm Đồng",2022-12-21,4,2,90,4900000000,https://cloud.mogi.vn/images/thumb-small/2022/11/01/238/7fa40a8d2454429a97da523810f7e318.jpg
506,Bán Nhà Ở Nguyễn Công Trứ - Phường 8 - 88m2 - Giá Chỉ 7 Tỷ 650,"TP. Đà Lạt, Lâm Đồng",2022-12-21,3,1,88,7650000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/419/e9fe4823434948d7be9e53c333d98053.jpg
507,"🏩Bán nhà ở Trần Hưng Đạo, Phường 3, Đà Lạt - Sổ Hồng Riêng","TP. Đà Lạt, Lâm Đồng",2022-12-21,2,2,49,4800000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/580/8f858dd3029544c5adfb90729a966714.jpg
508,🏩 Bán Nhà Xinh ở Gần Chợ Bùi Thị Xuân Phường 2 Đà Lạt - Sổ Hồng Riêng,"TP. Đà Lạt, Lâm Đồng",2022-12-21,3,2,88,5000000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/565/8d1b6b88a87043239a9666b54d52ff12.jpg
509,"🏩 Bán Gấp Nhà ở Hoàng Diệu ,Phường 5 ,Đà lạt ( 120m2 - 5 tỷ 3)","TP. Đà Lạt, Lâm Đồng",2022-12-21,3,2,120,5300000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/036/f5d79db105c64869b6361d7c63b0f171.jpg
510,🏩 bán nhà mới trên đồi view phố ở bạch đằng phường 7 đà lạt ( 123m2,"TP. Đà Lạt, Lâm Đồng",2022-12-21,8,7,123,7500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/16/141/7125bd522af64bc5be1706ee90000e6c.jpg
511,"🏩 Bán Gấp Nhà ở Hai Bà Trưng ,Phường 6 ,Đà Lạt ,( 45m2 - 5 tỷ 6 )","TP. Đà Lạt, Lâm Đồng",2022-12-21,3,3,45,5600000000,https://cloud.mogi.vn/images/thumb-ms/2022/11/25/055/e92dfec360904c6894a43c60f329fbe7.jpg
512,"🏩 Bán Nhà ở Huyền Trân Công Chúa, Phường 4 Đà Lạt ( 80m2 - 4 tỷ 2 )","TP. Đà Lạt, Lâm Đồng",2022-12-21,3,2,80,4200000000,https://cloud.mogi.vn/images/thumb-ms/2022/11/25/074/985d7649b40d40ed8593da50048ee38e.jpg
513,🏩 Bán Nhà ở Ngô Quyền Phường 6 Đà lạt ( giá chỉ 7 tỷ 2 - 136m2),"TP. Đà Lạt, Lâm Đồng",2022-12-21,5,4,136,7200000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/112/671246f6af2d4c52940d6029d8ade112.jpg
514,"🏩 Bán Nhà ( 85m2 - 6 tỷ 4 ) ở Quang Trung ,Phường 10 ,Đà Lạt, SRXD","TP. Đà Lạt, Lâm Đồng",2022-12-21,3,4,85,6400000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/122/8269c149ed2541179b5b4a2b57e96c3a.jpg
515,🏩 giảm giá mạnh chỉ còn 4 tỷ 5 nhà mới xây nguyễn đình quân phường 5,"TP. Đà Lạt, Lâm Đồng",2022-12-21,3,2,76,4500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/10/005/b833b72a76dc42729ccaba4b5f0a6ce6.jpg
516,"🏩 Bán Nhà ( 79m2 - 5 tỷ 2 ) ở Hẻm An Dương Vương ,Phường 2,Đà Lạt","TP. Đà Lạt, Lâm Đồng",2022-12-21,5,2,79,5200000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/492/4722ad6ae9b34aed96ee90b7a2be33e3.jpg
517,"🏩bán nhà ( 119m2 - 4 tỷ 7 ) ở phan đình phùng , phường 2 , đà lạt","TP. Đà Lạt, Lâm Đồng",2022-12-21,3,3,119,4700000000,https://cloud.mogi.vn/images/thumb-small/2022/11/06/546/f0f9a9527c8b4469b0849d45102aa364.jpg
518,"Bán Nhà ở An Dương Vương, Phường 2 ,Đà Lạt - Giá Chỉ 3 Tỷ 7,SRXD","TP. Đà Lạt, Lâm Đồng",2022-12-21,3,1,100,3700000000,https://cloud.mogi.vn/images/thumb-small/2022/11/05/277/bf52b6850be3444f8d88ce392830f8e6.jpg
519,Bán nhà ( 90 m2 - giá chỉ 4 Tỷ 9) ở đường phan đình phùng phường 2,"TP. Đà Lạt, Lâm Đồng",2022-12-21,4,2,90,4900000000,https://cloud.mogi.vn/images/thumb-small/2022/10/29/566/5d31bc5b45b845a7b73e5a18f17b187a.jpg
520,"Nhà mới xây ở Huyền Trân Công Chúa, Phường 4 - Giá chỉ 4 Tỷ 350","TP. Đà Lạt, Lâm Đồng",2022-12-21,2,2,73,4350000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/162/8d8be19823ff44beacdf91ced380b37d.jpg
521,Bán nhà ở đường mai hắc đế - phường 6 - đà lạt - giá chỉ 4 tỷ 3,"TP. Đà Lạt, Lâm Đồng",2022-12-21,3,2,87,4300000000,https://cloud.mogi.vn/images/thumb-small/2022/10/16/285/bf2afb4c577f47efbc4fca75746820ef.jpg
522,Bán Nhà ở Đường Thông Thiên Học - Phường 2 Đà Lạt - Giá Chỉ 5 Tỷ 6,"TP. Đà Lạt, Lâm Đồng",2022-12-21,2,2,107,5600000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/527/bdeea509849d44419ccf71a372274382.jpg
523,"Bán căn nhà ngay trung tâm Phường 6, Đà Lạt – 128 m2 - Giá Chỉ 4 Tỷ 2","TP. Đà Lạt, Lâm Đồng",2022-12-21,5,2,128,4200000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/355/85ac165ee30e4b658a8cb3d7cd600bb4.jpg
524,Bán nhà đẹp kqh ngô quyền phường 6 - 124 m2 - giá chỉ 8 tỷ 500,"TP. Đà Lạt, Lâm Đồng",2022-12-21,3,2,124,8500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/22/104/2e02df1403f94f46bb9c6c4f4e019721.jpg
525,Bán Nhà ở Đường Đào Duy Từ ( 100 m2 - Giá Chỉ 3 Tỷ 3 ) Phường 4 Đà Lạt,"TP. Đà Lạt, Lâm Đồng",2022-12-21,5,3,100,3300000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/397/4bab2c13eb474d2a81ebe220f694ce8b.jpg
526,Bán Nhà Mới Xây ( 140 m2 - 7 Tỷ 3 )  đường Phan Đình Giót - Phường 6,"TP. Đà Lạt, Lâm Đồng",2022-12-21,4,3,51,7300000000,https://cloud.mogi.vn/images/thumb-ms/2022/10/29/456/094b2bbc408a402ca4aef5d12bdd1f58.jpg
527,Bán nhanh căn biệt thự ( 180 m2 - giá chỉ 5 tỷ 8) ở nguyễn hữu cầu -,"TP. Đà Lạt, Lâm Đồng",2022-12-21,3,3,180,5800000000,https://cloud.mogi.vn/images/thumb-ms/2022/10/30/574/2e19671d2b4248629820e6cee5e89971.jpg
528,Hạ Giá Bán Nhà ( 89 m2 -  Giá Chỉ 5 Tỷ 4 ) Ở Phan Đình Phùng P2 ĐÀ LẠT,"TP. Đà Lạt, Lâm Đồng",2022-12-21,4,3,89,5400000000,https://cloud.mogi.vn/images/thumb-small/2022/11/25/401/0a9821c602dc406a926049cd961422d0.jpg
529,Cần bán gấp nhà ( 67 m2 - giá chỉ 3 tỷ 7 ) trung tâm phan đình phùng,"TP. Đà Lạt, Lâm Đồng",2022-12-21,2,2,67,3700000000,https://cloud.mogi.vn/images/thumb-small/2022/10/31/205/12daafe56f6a42fab8825605fb8de1ff.jpg
530,Bán nhà srxd (136 m² - giá chỉ 4 tỷ 2) ngô quyền phường 6 đà lạt,"TP. Đà Lạt, Lâm Đồng",2022-12-21,5,2,136,4200000000,https://cloud.mogi.vn/images/thumb-small/2022/11/04/125/8baafd9910a4450abbe1da5318a8e0a5.jpg
531,Hạ giá bán nhà (80 m² - giá chỉ còn 4 tỷ 8) ở gần đường an dương,"TP. Đà Lạt, Lâm Đồng",2022-12-21,4,1,80,4800000000,https://cloud.mogi.vn/images/thumb-small/2022/11/02/302/ac0184ec580d4fd9aeb23128b05e12e7.jpg
532,Bán nhà srxd ( 110 m2 - giá chỉ 3 tỷ 7 ) ở thái phiên phường 12 đà lạt,"TP. Đà Lạt, Lâm Đồng",2022-12-21,0,0,110,3700000000,https://cloud.mogi.vn/images/thumb-small/2022/11/03/187/8774a61a6cc04fcfbe99132f6f7632b9.jpg
533,Bán nhà ( 77m2 - giá chỉ 3 tỷ 5 ) ở huyền trân công chúa phường 4 đà,"TP. Đà Lạt, Lâm Đồng",2022-12-21,3,1,77,3500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/05/374/8d19f69f8a324eab8839df04147638aa.jpg
534,"🏩 bán nhà cấp 4 ở mai hắc đế,phường 6,đà lạt ( 84m2 - 4 tỷ ) sổ","TP. Đà Lạt, Lâm Đồng",2022-12-21,2,1,84,4000000000,https://cloud.mogi.vn/images/thumb-small/2022/11/07/012/7ef7a7266c9e4544a4e4c899be2b2283.jpg
535,🏩hàng cực nóng bán nhà ngay mặt tiền chợ đường bùi thị xuân phường 2,"TP. Đà Lạt, Lâm Đồng",2022-12-21,2,2,42,6200000000,https://cloud.mogi.vn/images/thumb-small/2022/11/07/357/37617856075c44e9a746e62a3fbcc7c6.jpg
536,Bán Đất Tặng Nhà ở Ngô Thì Sỹ Phường 4 - 70m2 - Giá Chỉ 5 Tỷ 6,"TP. Đà Lạt, Lâm Đồng",2022-12-21,1,1,70,5600000000,https://cloud.mogi.vn/images/thumb-small/2022/10/15/286/8b56eca942a847e2a3ab29c45411c563.jpg
537,Bán nhà ở đường nguyễn siêu - phường 7 - đà lạt - 96 m2 - giá chỉ 7t5,"TP. Đà Lạt, Lâm Đồng",2022-12-21,5,5,96,7500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/18/521/27ac0acc88c0478bbd20d86f95b5516c.jpg
538,🏩 bán nhà ở lữ gia phường 9 ( 60 m2 - giá chỉ 4 tỷ 350 ) có sân để,"TP. Đà Lạt, Lâm Đồng",2022-12-21,4,2,60,4350000000,https://cloud.mogi.vn/images/thumb-small/2022/11/12/236/1043e4bbde9a4ed9a2feaaa888308bf0.jpg
539,"🏩 bán nhà 2 mặt tiền đường ở nguyễn siêu phường 7 đà lạt , đường ô tô","TP. Đà Lạt, Lâm Đồng",2022-12-21,6,6,96,7500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/14/358/47f4b871e3364f68a27e60732fc132d9.jpg
540,"🏩 bán nhà mới xây ở nguyễn đình quân, phường 5, đà lạt ( 71 m2 - 5","TP. Đà Lạt, Lâm Đồng",2022-12-21,4,3,71,5300000000,https://cloud.mogi.vn/images/thumb-small/2022/11/17/599/8d5c48c3780244a0ab3df490ffa8ede6.jpg
541,"🏩 bán nhà ở phan đình phùng, phường 2, đà lạt - sổ hồng riêng","TP. Đà Lạt, Lâm Đồng",2022-12-21,3,2,58,4200000000,https://cloud.mogi.vn/images/thumb-ms/2022/11/24/510/f7d334c0a5e74caa86d32befa627e5bd.jpg
542,Bán căn home stay mặt tiền đường Lý Thường Kiệt,"Huyện Bảo Lâm, Lâm Đồng",2022-11-09,1,1,250,850000000,https://cloud.mogi.vn/images/thumb-ms/2022/11/09/077/673830ffbf174545884ec40d856e7c59.jpg
543,Bán nhà hẻm oto tại phường 9- thành phố Đà Lạt,"TP. Đà Lạt, Lâm Đồng",2022-11-08,4,5,110,9500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/08/059/b4d15b0f4fb8404ab24fb218c2378d2b.jpg
544,"Bán Biệt thự Châu Âu 451m2 Tà Nung- Đà lạt 15,5 tỷ- tặng Full Nội thất","TP. Đà Lạt, Lâm Đồng",2022-11-04,6,6,451,15500000000,https://cloud.mogi.vn/images/thumb-small/2022/11/03/493/c1e7d85d00234ab49247ae2ed494dc9f.jpg
545,"Nhà 3 lầu, tt phường 6, đà lạt, 7,3 tỉ tặng thiết kế bên trong sang","TP. Đà Lạt, Lâm Đồng",2022-11-03,4,3,99,7300000000,https://cloud.mogi.vn/images/thumb-small/2022/10/31/007/5a8a7dde528f42c19b29dd22e80c7732.jpg
546,HOMESTAY nghỉ dưỡng siêu hot tại Bảo Lộc - Khu nghỉ dưỡng Sunflower,"TP. Bảo Lộc, Lâm Đồng",2022-11-01,2,1,170,950000000,https://cloud.mogi.vn/images/thumb-small/2022/11/01/003/0699e339ee684cc88d60b64e27fcab90.jpg
547,bán đất tặng kèm homestay trên đất,"Huyện Bảo Lâm, Lâm Đồng",2022-11-01,1,1,175,1200000000,https://cloud.mogi.vn/images/thumb-small/2022/11/01/541/56f75ed795f84ddeba439379fa22afd0.jpg
548,Bán biệt phủ đẳng cấp ngay mt đường bạch đằng dt 400m2. giá 32 tỷ.,"TP. Đà Lạt, Lâm Đồng",2022-11-01,15,16,400,32000000000,https://cloud.mogi.vn/images/thumb-small/2022/11/01/481/92399bbe054d40589d3bde64b770affd.jpg
549,"Bán nhà mặt tiền đường nhựa 8m, Xã Lộc An, Lâm Đồng, sổ hồng riêng","Huyện Bảo Lâm, Lâm Đồng",2022-11-01,3,1,269,3700000000,https://cloud.mogi.vn/images/thumb-small/2022/10/07/591/7c229ba246094a4fb54f4fc7fdd17726.jpg
550,Ks có thang máy kinh doanh ngay - đường lhphong - ngay tt da lat-,"TP. Đà Lạt, Lâm Đồng",2022-10-31,23,25,134,21000000000,https://cloud.mogi.vn/images/thumb-small/2022/10/31/256/cf723f1c04014016b879b500308b50b5.jpg
551,Bán villa mới hoàn thiện xô viết nghệ tĩnh phường 7 tp đà lạt,"TP. Đà Lạt, Lâm Đồng",2022-10-29,8,7,175,14500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/25/319/ff411bcbd7424ff397ce7d3ed6504e55.jpg
552,Bán nhà ở gần đường trần phú phường 3 đà lạt 6 tỷ 5,"TP. Đà Lạt, Lâm Đồng",2022-10-29,4,4,70,6500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/22/561/73edf48776cc4935af5f8e9739dd9752.jpg
553,Bán nhà ở mê linh phường 9 đà lạt - 140 m2 -  giá chỉ 8 tỷ 9,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,140,8900000000,https://cloud.mogi.vn/images/thumb-small/2022/10/18/434/d73a2fc6d5b24ef9b795a75c69857038.jpg
554,Bán nhà ở phan đình phùng phường 2 đà lạt - 7 tỷ 5 - đường ô tô,"TP. Đà Lạt, Lâm Đồng",2022-10-29,0,0,71,7500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/13/387/a1e91290559f42e69477e9071b9ee8fb.jpg
555,Nhà nguyễn hữu cầu - phường 12 - đà lạt - 300 m2 - 5 tỷ 8,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,300,5800000000,https://cloud.mogi.vn/images/thumb-small/2022/10/06/016/5cc7550e81b34b7b936c7fa15dcce856.jpg
556,Bán Nhà Ở Đường Thông Thiên Học - Phường 2 - 120 m2 - 5 Tỷ 6,"TP. Đà Lạt, Lâm Đồng",2022-10-29,2,2,107,5600000000,https://cloud.mogi.vn/images/thumb-ms/2022/10/11/086/9144732e23294fe2becdb7b7ddebca7a.jpg
557,Bán căn nhà tại đường lê hồng phong - 215m2 - 3 tỷ 7 - phường 4 - đà,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,215,3700000000,https://cloud.mogi.vn/images/thumb-ms/2022/10/01/512/59204290779f4b8585ca5eb47c3ecaa7.jpg
558,Bán nhà đẹp tặng nội thất ở lữ gia phường 9 - đà lạt - giá chỉ 4 tỷ 6,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,60,4600000000,https://cloud.mogi.vn/images/thumb-small/2022/10/11/399/535ec9db237e477b960b5f3017553045.jpg
559,Nhà Thông Thiên Học Phường 2 - 156 m2 - 8.9 Tỷ - Đường Ô tô - Đà Lạt,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,107,8900000000000,https://cloud.mogi.vn/images/thumb-small/2022/10/07/533/65841d049b8242c08e07b5bcd1c10194.jpg
560,Nhà ở phường 9 đường hồ xuân hương - đà lạt - 99m2 - 3 tỷ 5,"TP. Đà Lạt, Lâm Đồng",2022-10-29,2,1,99,3500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/05/362/8af531ca69cb444d89ff9e68183ed84c.jpg
561,"Bán căn nhà mới xây 85 m2 - 4 Tỷ 1 tại đường Hồ Xuân Hương, Phường 9,","TP. Đà Lạt, Lâm Đồng",2022-10-29,5,2,85,4100000000,https://cloud.mogi.vn/images/thumb-small/2022/10/04/030/a8959a137b524183929fed60391eabb1.jpg
562,Nhà đẹp giá 4 tỷ 5 có sân đậu ô tô 16 chổ - hoàng văn thụ - phường 4,"TP. Đà Lạt, Lâm Đồng",2022-10-29,4,3,90,4500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/01/203/ec8496efd2f14f7880baf2eae1ec913a.jpg
563,Bán gấp homestay ở hai bà trưng phường 6 đà lạt - 145 m2 - giá chỉ 4,"TP. Đà Lạt, Lâm Đồng",2022-10-29,4,3,145,4900000000,https://cloud.mogi.vn/images/thumb-small/2022/10/08/147/d5dce666f568426db441f9c90c8c8c51.jpg
564,Bán Căn Nhà Tại Đường Đa Minh - 100 m2 - 3 Tỷ 5 - Phường 5 - Đà Lạt,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,42,3500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/03/051/7921577ed9314613ab838252d49d8b46.jpg
565,Bán nhà mới xây - 100 m2 - 2 tỷ 950 - đường ô tô - phường 9 - đà lạt,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,100,2950000000,https://cloud.mogi.vn/images/thumb-small/2022/10/03/184/7ee5b0c54eaa4dc097b12f1f733bc7d4.jpg
566,Bán căn mới xây 70m2 - 3 tỷ 1 -  đường nguyên tử lực - phường 8 - đà,"TP. Đà Lạt, Lâm Đồng",2022-10-29,4,2,70,3100000000,https://cloud.mogi.vn/images/thumb-small/2022/10/01/535/2c9854b89d0c4751b6c5c8a6f5085df4.jpg
567,Bán gấp nhà ở nam hồ phường 11 đà lạt  - 72 m2 – 5 tỷ 4,"TP. Đà Lạt, Lâm Đồng",2022-10-29,4,3,72,5400000000,https://cloud.mogi.vn/images/thumb-small/2022/10/08/264/a376a03b77d74da9bd433c3b23dfb6f6.jpg
568,Bán Nhà Tại Đường Trần Văn Côi - 180 m2 - 4 tỷ 2 - Phường 5 - Đà Lạt,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,60,4200000000,https://cloud.mogi.vn/images/thumb-small/2022/10/03/336/5d1ac070706640abb59fad45b6b2ffc6.jpg
569,Bán nhà đẹp ở nguyễn hữu cầu - phường 12 đà lạt - 200 m2 - giá chỉ 12,"TP. Đà Lạt, Lâm Đồng",2022-10-29,6,4,200,12500000000,https://cloud.mogi.vn/images/thumb-small/2022/10/08/312/2c25778fd9cb4a81aef1e094908e86c2.jpg
570,Bán gấp nhà ở lữ gia phường 9 đà lạt - 70 m2 - giá chỉ 2 tỷ 4,"TP. Đà Lạt, Lâm Đồng",2022-10-29,3,2,70,2400000000,https://cloud.mogi.vn/images/thumb-small/2022/10/11/173/c8242161c62d418d90ba7f5d84faac80.jpg
571,Nhà 2 mặt tiền hùng vương - phường 9 đà lạt - 71m2 - 2 tỷ 1,"TP. Đà Lạt, Lâm Đồng",2022-10-29,2,1,71,2100000000,https://cloud.mogi.vn/images/thumb-ms/2022/10/10/230/0dda58b573924b38a35cb7cb06745c83.jpg
572,"Cần bán nhà nguyễn siêu ,phường 7 đà lạt","TP. Đà Lạt, Lâm Đồng",2022-10-29,2,1,45,1650000000,https://cloud.mogi.vn/images/thumb-ms/2022/10/13/452/f3b20f5fa8f3400c9822599b2226f16b.jpg
573,Bán Nhà 120 m2 - 3 Tỷ 3 - Thông Thiên Học - Phường 2 - Đà Lạt,"TP. Đà Lạt, Lâm Đồng",2022-10-29,2,1,60,3300000000,https://cloud.mogi.vn/images/thumb-small/2022/10/04/579/2972021b0b4e483eba899e9f5cb70afe.jpg
574,Bán nhà ở phường 6 - đà lạt - 266 m2 - 7 tỷ 9 - đường ô tô,"TP. Đà Lạt, Lâm Đồng",2022-10-29,6,7,266,7900000000,https://cloud.mogi.vn/images/thumb-small/2022/10/07/584/ae9576f6345342f08bd2c6f39379b0c1.jpg
575,Bán nhà ở đường ngô quyền - phường 6 - đà lạt - 248 m2 - giá chỉ 4 tỷ,"TP. Đà Lạt, Lâm Đồng",2022-10-29,0,0,248,4800000000,https://cloud.mogi.vn/images/thumb-small/2022/10/10/065/d3c0b2ad06fc421db43a2fb9fd289282.jpg
576,Bán nhà phan chu trinh phường 10 đà lạt 70m2 - giá chỉ 8 tỷ 6,"TP. Đà Lạt, Lâm Đồng",2022-10-29,6,2,70,8600000000,https://cloud.mogi.vn/images/thumb-small/2022/10/15/499/e76cac76201c4a5c88cdcd5bd3c2feee.jpg
